62	78	62	62	78	78	78	78	95	95	111	111	111	111	128	128	128	128	128	128	128	128	128	128	
62	62	62	62	62	78	78	78	95	95	111	111	111	111	128	128	111	128	128	128	128	128	128	128	
62	62	62	62	62	62	62	78	95	78	95	111	111	111	111	128	111	128	128	111	128	128	111	128	
46	62	46	46	46	62	62	62	62	62	78	95	95	95	111	111	111	111	111	111	111	111	111	111	
46	46	46	46	46	62	62	62	62	62	62	78	78	78	95	95	95	111	111	111	111	111	111	111	
46	46	46	46	46	46	46	46	46	46	46	62	62	78	78	95	78	95	95	95	111	111	111	111	
46	46	46	46	46	46	46	46	46	46	46	62	62	62	78	78	78	78	95	95	111	111	111	111	
31	46	46	46	46	46	46	46	46	46	31	46	46	46	46	46	46	46	46	62	62	95	78	78	
31	31	31	46	31	46	46	46	46	31	15	15	31	31	31	31	15	31	31	46	62	62	62	78	
31	31	31	46	31	46	31	31	31	31	15	15	31	15	15	15	15	15	31	46	46	62	62	78	
31	31	46	46	31	46	31	31	31	31	15	15	15	15	15	15	15	15	15	31	46	62	62	78	
15	31	31	31	31	46	31	31	31	0	15	15	15	15	15	15	15	15	15	31	46	46	62	62	
15	15	31	31	31	31	31	15	31	0	15	15	15	0	15	15	15	15	31	31	46	46	62	62	
15	15	31	31	31	46	31	31	31	0	15	15	15	0	15	15	15	15	15	46	46	46	62	62	
15	15	31	31	31	46	31	31	31	31	15	15	15	0	15	15	15	15	31	46	46	46	62	62	
15	15	31	31	31	46	46	46	46	31	31	15	15	15	15	31	31	31	31	46	62	62	62	62	
15	15	31	31	46	46	46	46	46	31	31	31	31	15	31	31	31	31	46	46	46	62	62	62	
15	15	31	31	46	46	46	46	46	31	31	31	31	15	31	31	31	46	46	46	46	46	46	46	
0	15	31	31	46	46	46	46	46	31	31	31	31	31	31	46	31	46	46	46	46	46	46	46	
0	15	31	31	31	46	46	46	46	46	31	31	31	31	31	31	31	46	46	46	46	46	46	46	
0	15	31	31	31	46	46	46	46	46	46	46	46	46	46	31	31	46	46	46	46	46	46	46	
0	15	15	31	31	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	
0	0	15	31	31	46	46	46	46	31	46	46	46	46	46	46	46	46	46	31	31	31	31	46	
0	0	15	15	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	
